q1,q2,q3,q4,q5,q6,q7,q8,q9,qd1,qd2,qd3,qd4,qd5,qd6,qd7,qd8,qd9,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,qdd7,qdd8,qdd9
0.7224269656955222,0.9990402563060521,0.6591402807030882,-0.08751880674157253,-0.7801695546235616,-0.9913733565138576,-0.5907951784454267,0.17436597095724599,0.831924915551057,0.6914472353231016,-0.08760288305615734,-2.2560600198558296,-3.9846514697604984,-3.1278405731369747,0.7864090842558491,5.647751039055828,7.877447335464501,4.99399396532622,-0.7224269656955222,-3.9961610252242084,-5.9322625263277935,1.4003009078651605,19.50423886558904,35.689440834498875,28.94896374382591,-11.159422141263743,-67.38591815963561
0.7293063422641092,0.9979642718703333,0.6362826156460031,-0.12729130438232084,-0.8104648029268119,-0.9817281433554433,-0.5329070491769301,0.2525116749296,0.8784376104874927,0.6841872982841365,-0.12755096346661593,-2.314368142115711,-3.967461503437476,-2.928936680848546,1.1417331963201693,5.9232165054081305,7.740750781258358,4.30071348998779,-0.7293063422641092,-3.9918570874813333,-5.726543540814028,2.0366608701171334,20.2616200731703,35.34221316079596,26.112445409669576,-16.1607471954944,-71.1534464494869
0.736112764490338,0.9964889819455778,0.6128521482787734,-0.16686009520252565,-0.8387336360299456,-0.9685485913587876,-0.4724078715299271,0.3290416276534535,0.9178373931673245,0.6768589202739314,-0.1674480081824312,-2.3705927948829233,-3.943922329111473,-2.7227095318450094,1.4929469322011075,6.1696603912137356,7.554523338064065,3.5726091440302605,-0.736112764490338,-3.985955927782311,-5.515669334508961,2.6697615232404104,20.96834090074864,34.86774928891635,23.147985704966427,-21.058664169821025,-74.34482884655328
0.7428455515107244,0.9946149768248267,0.5888699714703196,-0.2061618564747638,-0.8649053730188632,-0.951882148488771,-0.40959406920530406,0.4034661354673323,0.9498052344486526,0.6694628343685165,-0.20727805359708892,-2.4246833628960514,-3.9140716169940046,-2.5096747584253882,1.8387858804065396,6.385875212147525,7.319956622958062,2.815576556538492,-0.7428455515107244,-3.9784599072993068,-5.299829743232877,3.2985897035962206,21.62263432547158,34.267757345595754,20.070109391059898,-25.821832669909266,-76.93422399034087
0.7495040298276983,0.992343006335055,0.5643576747564387,-0.24513369280433903,-0.8889145763749549,-0.9317888159348882,-0.3447734067127105,0.47530897686008117,0.9740822833358279,0.6619997804169128,-0.24702516291183696,-2.476591152065991,-3.877957137776761,-2.2903650140760017,2.1780049793220693,6.570801595175575,7.038551562433727,2.0357455952530152,-0.7495040298276983,-3.96937202534022,-5.079219072807948,3.9221390848694244,22.222864409373873,33.544397373655976,16.893896928922814,-30.419774519045195,-78.90066495020206
0.7560875333769758,0.9896739795371511,0.5393373249040208,-0.28371323678204013,-0.9107012155892211,-0.9083409320996578,-0.27826348143794427,0.5441104496784887,0.9904719629558641,0.6544705049671228,-0.28667343251231747,-2.5262694333123643,-3.8356366861832116,-2.065328641671314,2.509382999584498,6.723533469092253,6.712108788394528,1.239430731613083,-0.7560875333769758,-3.9586959181486043,-4.854035924136187,4.539411788512642,22.767530389730528,32.700273555587685,13.634910590459269,-34.823068779423274,-80.228228999425
0.7625954035941866,0.986608964362183,0.5138314460460128,-0.32183874879195346,-0.9302108172574077,-0.8816229121718653,-0.21039016753256426,0.6094303126321827,0.9988415622867588,0.6468757611914514,-0.3262069983319215,-2.573673484630164,-3.7871779884785557,-1.835128302444447,2.8317269406511603,6.843322503935889,6.342717116416479,0.43307991102370674,-0.7625954035941866,-3.946435857448732,-4.624483014414116,5.149419980671255,23.255270431435193,31.73842483818715,10.309118209095649,-39.003540008459694,-80.90616654522746
0.7690269894807574,0.9831491871840956,0.4878629994042603,-0.35944921581463163,-0.9473946012804448,-0.8517309442215857,-0.14148601925066695,0.6708506022739759,0.9991233107493092,0.6392163088111591,-0.36561004219934773,-2.6187606313503546,-3.7326585940859824,-1.6003395691592064,3.143876325747344,6.929581777529824,5.932740180003942,-0.3767776576503565,-0.7690269894807574,-3.9325967487363824,-4.3907669946383425,5.751187453034106,23.68486503201112,30.662313991977086,6.932814943282681,-42.934438545534455,-80.92898817069404
0.7753816476690136,0.9792960323290232,0.4614553626192973,-0.39648444906734254,-0.9622096028299839,-0.8187726429118606,-0.07188864155534821,0.7279783074303383,0.9913149269611202,0.6314929140204866,-0.4048667981676576,-2.6614902845565744,-3.6721657514829382,-1.3615494869978524,3.4447073797187135,6.981888651185366,5.484801306364254,-1.1835843705919689,-0.7753816476690136,-3.9171841293160927,-4.153098263573676,6.343751185077481,24.055240070749598,29.47581514482698,3.5225434362120627,-46.59061167554165,-80.29650908385074
0.7816587424865653,0.9750510415213792,0.4346323087048271,-0.4328851803255427,-0.9746187797738787,-0.7828666620727994,-0.0019390359785397709,0.7804478839697179,0.9754796372095119,0.6237063494099779,-0.4439615588227144,-2.7018239776249686,-3.605796268575411,-1.119355105764874,3.7331370747589427,6.999986840475789,5.001766730472358,-1.9808073274696651,-0.7816587424865653,-3.900204166085517,-3.911690778343444,6.926162885208683,24.365469494346968,28.18319983462078,0.09501276294844878,-49.948664574061944,-79.01385061397046
0.7878576460198762,0.9704159132669901,0.4074179846465918,-0.4685931567708951,-0.9845911052930822,-0.7441422675337096,0.06802007016086317,0.8279235938165367,0.9517456634936695,0.6158573938892181,-0.48287868156792196,-2.7397254008529,-3.5336563577744506,-0.8743619870760987,4.008127029438114,6.9837876709354685,4.486727254839797,-2.761991229837737,-0.7878576460198762,-3.8816636530679602,-3.6667618618193263,7.497490508334321,24.614777632327055,26.789121631213547,-3.3329834378822953,-52.98711000425835,-77.09139874298722
0.7939777381770803,0.965392502173487,0.3798368896644457,-0.5035512342144465,-0.9921016454584054,-0.7027388717506092,0.1376459029945356,0.8701016532448349,0.9203051852814333,0.6079468326089114,-0.5216025948831693,-2.7751604341461698,-3.455861466022289,-0.6271826902650528,4.268687247000477,6.93337051253228,3.9429784723377237,-3.520810651181434,-0.7939777381770803,-3.861570008693948,-3.418532006980011,8.056819747431144,24.802541136460135,25.298599383021934,-6.744649246732244,-55.686505807669434,-74.5447200077961
