t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
2054.227107045119,-1284.3275139392565,2052.85673993776,3120.6234063042907,991.1000436010842,-2184.464813482981,-2185.9508875221277,-322.6930108692808,845.3684744046535,290.6714549095321
1548.4711226240988,-256.31418363895807,2060.2224246864657,2772.5919150814448,850.1527065570024,-1915.0910413595982,-1819.5317295471048,-68.35072014290495,761.1897269371966,219.83463834208956
1203.2045572722895,568.9062270427098,2273.3249111180885,2656.8136820630803,787.8508734708864,-1764.706254495041,-1601.196583525656,93.31553593853829,689.7720786619369,171.6242596895226
1261.0603937246233,1191.3030696950761,2659.028705276573,2738.8637723200113,752.591963250165,-1757.7849179234506,-1529.18254378785,206.88500075508506,669.6768916073535,152.17297836588347
1775.8364497737846,1575.0556504257977,3166.13912389486,2965.1786667611345,705.789680111299,-1874.9208772969555,-1561.1428468038357,327.9588390932878,713.2540429188089,158.8929334189638
2614.989421005469,1645.5228181899251,3682.6664483491018,3246.9116223958868,614.805711959747,-2070.4495863508896,-1633.876091576624,496.36535723228354,805.2277100989684,182.90057633435126
3537.3409401524377,1374.0933641755132,4057.232974449262,3470.6408574058814,454.63389446285237,-2290.249833380233,-1686.2730442273376,719.1787687115632,912.7791260947557,213.03715110629304
4296.888842167514,851.1719214556452,4166.809074316491,3535.6642980286574,216.55873919822002,-2485.530051222799,-1677.2719410950228,970.3675901702675,1000.8245292545945,239.65827672517653
4722.989963858363,275.42677873797334,3977.2001662001003,3392.6361787421065,-85.6977734750724,-2621.0933476305518,-1593.4118432036892,1204.7679651188912,1044.6557489043614,256.7563634178757
4753.851320810442,-136.90992098480095,3554.530661546221,3058.3475456925307,-419.07654023888074,-2678.328598303012,-1445.7790653971404,1377.233516382885,1035.175801257558,262.05944342816053
4430.096563469723,-258.1528278569112,3025.132136041613,2600.1736703502957,-742.5535262706842,-2654.2894220851304,-1260.6860028908109,1457.570496502741,977.0815220275124,255.8377592047366
3867.45762863205,-100.7465793571807,2514.728758519766,2103.199793115309,-1020.3266241680434,-2558.6659543609285,-1069.575033076947,1437.1554253476345,883.7319339913181,239.57219179774324
3222.1548360487513,211.45436422533209,2104.0625378307845,1639.6693812939645,-1230.563387011475,-2410.289306312559,-901.3197030980645,1328.7887834134992,772.3239204005814,215.27223786610404
2653.8048269302653,524.8043284699512,1818.6372184661436,1253.0412858547277,-1367.8474732981788,-2234.240237290996,-776.6958275795367,1163.1628436110966,660.7065153180821,185.51937440216264
