t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
59142.91967898292,-2666.0495113860457,19216.242769962486,32129.214511402362,18790.47576525807,-5525.3278584539685,-25671.191655723564,-30101.579448329652,-12840.879379622967,7439.124817543443,15005.318413131761,11758.65816313204,5037.5689829085195,477.66054701959854
51176.861069223516,4200.232888742103,22416.072757587073,27792.1071011076,9155.460086345733,-11656.358710882554,-24018.24747461461,-22885.773676580826,-5955.980445315813,10126.751364664486,14483.680002885372,10306.897662063595,3948.389476844683,209.13512793174738
43774.07408244586,8843.747176410898,23447.537020218453,21822.50626729229,991.3468028064433,-14254.920914151631,-20843.29456432764,-16640.114924193593,-836.319667496638,11624.423366321837,13562.74595116326,8826.848263721096,2937.790301861966,10.887430413349009
37622.80123398112,11945.96278949604,22974.02562515287,15060.862391827544,-5087.402509870251,-14214.666571603664,-17338.943537175044,-11575.269138198715,2884.9007061245734,12342.938456550175,12488.44471491371,7427.717634165021,2047.2091994511748,-121.52521350389287
32906.19379652446,14330.23117089207,21321.245926726024,8024.768114356587,-8801.908362042794,-12567.406956539711,-14252.285464526294,-7546.5356489424785,5626.179802968256,12625.94525947471,11432.127495943463,6159.896990691065,1268.4901202435342,-212.58093057524565
29556.9000736121,16553.103092919482,18343.239966792546,1185.8150333998606,-10114.885108196928,-10346.922965982505,-11894.420503616067,-4233.548598903134,7774.124790232088,12750.044373774734,10500.80419719468,5007.733983283219,538.5114092280947,-300.6137045014756
27434.628542332535,18411.413396788263,13606.266461978406,-4729.621212283492,-9287.870399758114,-8513.969005206824,-10235.067688307787,-1261.7044960290677,9674.133691170362,12937.601739204585,9723.232731302669,3860.0411378245853,-264.12437600103726,-427.6401778749494
26391.4664390813,18613.978479706966,7035.458213458447,-8604.080579014368,-7102.903883184358,-7927.010705713604,-8994.846078592087,1771.2849230040765,11655.842939865335,13344.955478402619,8992.322765552348,2466.71855585492,-1302.0405512766106,-621.0971464095578
26207.46445256989,15467.0227058828,72.44038504063597,-9285.737970125452,-5243.5766028464905,-9251.076108539482,-7641.3615773248075,5315.968163277148,14015.03436327776,13973.151991564748,7956.153651690205,431.512213018165,-2698.9156352595173,-861.0309780237724
26420.215649198686,9872.033658165672,-3547.9152989081713,-7063.736115370843,-6470.184357013325,-12530.168269650883,-5328.067244032045,9798.693815428656,16865.692314061896,14479.80483934183,5941.858560480041,-2628.1614957324864,-4356.610039068779,-1041.5736190677462
