q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,qd1,qd2,qd3,qd4,qd5,qd6,qd7,qd8,qd9,qd10,qd11,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,qdd7,qdd8,qdd9,qdd10,qdd11
0.1888962184657405,0.3709910609720978,0.5397280411361797,0.6890316342615772,0.8135260319960612,0.9087287030814275,0.9712117908689393,0.9987255363396083,0.9902792826739562,0.9461771447298397,0.8680070591171438,0.9819970563343575,1.857272874597373,2.525518317989739,2.898925061430378,2.907642495496754,2.5043236993356275,1.6675236749684375,0.4037665117891206,-1.2518395771212623,-3.2364920947051283,-5.462070411854801,-0.1888962184657405,-1.483964243888391,-4.857552370225617,-11.024506148185235,-20.33815079990153,-32.71423331093139,-47.589377752578024,-63.91843432573493,-80.21262189659045,-94.61771447298398,-105.02885415317441
0.1987085411412664,0.38949204068137866,0.5647415294135514,0.717467577085785,0.8415790500486113,0.9321260423706511,0.9854972916628284,0.9995642061267396,0.9737657586334748,0.9091308620241985,0.808237333244135,0.9800586286939724,1.8420596627100385,2.475803514942328,2.786367601966842,2.7006698359817927,2.1728040594677136,1.1878380858249482,-0.2361555867095498,-2.0479746171158566,-4.165105949614462,-6.4774255681713155,-0.1987085411412664,-1.5579681627255146,-5.082673764721962,-11.47948123337256,-21.039476251215284,-33.55653752534344,-48.28936729147859,-63.97210919211133,-78.87502644931146,-90.91308620241985,-97.79671732254035
0.20850098517767382,0.40783716643427453,0.5892465850959115,0.7447552656437018,0.8675277172811351,0.9521673926239982,0.9949538966449021,0.9940065191904364,0.9493669028869034,0.8629972127100953,0.7386938876769298,0.9780221567939754,1.8261093567197577,2.4238597644202233,2.669350765398895,2.4869442080039854,1.8334615434336798,0.7023321393793311,-0.8745664912643337,-2.82752562851997,-5.052086805020343,-7.4144515763040735,-0.20850098517767382,-1.6313486657370981,-5.303219265863204,-11.916084250299228,-21.68819293202838,-34.278026134463936,-48.7527409356002,-63.61641722818793,-76.89871913383918,-86.29972127100953,-89.3819604089085
0.2182725709469107,0.4260190974891773,0.6132211464640441,0.7708510279899957,0.8913071495937178,0.9687805977717343,0.9995352688433814,0.9820880399776685,0.9172802917703423,0.8082373332441348,0.6602176859736136,0.9758878443613415,1.8094283390889034,2.3697338309953526,2.548061828596055,2.2670000280278,1.4875179063518797,0.21338479461122045,-1.5073809176517294,-3.584179986092631,-5.888568698337563,-8.26181732202094,-0.2182725709469107,-1.7040763899567093,-5.518990318176397,-12.333616447839931,-22.282678739842947,-34.87610151978244,-48.97722817332569,-62.85363455857078,-74.29970363339773,-80.82373332441348,-79.88634000280724
0.22802232090756885,0.44403055840629974,0.6366436293988155,0.7957130997698676,0.9128578870130106,0.9819058442996007,0.99921895972471,0.9638850365702444,0.877765755299106,0.745398584980913,0.5737577122587321,0.9736559049109319,1.7920232846717028,2.3134744438426664,2.422694905611117,2.041387261876966,1.1362186697508445,-0.27660812679086016,-2.1305493943259397,-4.31181047644251,-6.66619043763717,-9.009275919987063,-0.22802232090756885,-1.776122233625199,-5.729792664589339,-12.731409596317881,-22.821447175325265,-35.348610394785624,-48.96172902651079,-61.68864234049564,-71.0990261792276,-74.5398584980913,-69.42468318330658
0.2377492597026765,0.4618643419589183,0.6594929468131957,0.8193016910598397,0.9321260423706511,0.9914958765989795,0.9940065191904364,0.9395139926342638,0.8311432731238707,0.6751090829328417,0.4803594955039109,0.9713265617241347,1.773901158043317,2.255132252869624,2.293450637014843,1.8106700495564283,0.7808286372437692,-0.765245679856292,-2.74008417557621,-5.004524914796213,-7.377179177311457,-9.647788625617096,-0.2377492597026765,-1.8474573678356732,-5.935436521318762,-13.108827056957436,-23.303151059266277,-35.693851557563264,-48.706319440331384,-60.128895528592885,-67.32260512303353,-67.51090829328416,-58.12349895597322
0.247452414257272,0.4795133120173211,0.681748527636806,0.8415790500486113,0.9490634360470003,0.997516167104083,0.9839234879827607,0.9091308620241985,0.7777903834088754,0.5980714173435469,0.38115246632680794,0.9689000478265276,1.7550692107129897,2.194759783116463,2.160535868785434,1.5754252946320668,0.4226273407805644,-1.2501335608630255,-3.3320847596915697,-5.656713858558751,-8.014428112826772,-10.16963413732136,-0.247452414257272,-1.9180532480692845,-6.135736748731254,-13.465264800777781,-23.726585901175007,-35.91058201574699,-48.21225091115528,-58.1843751695487,-63.00102105611891,-59.80714173435469,-46.11944842554376
0.2571308138757497,0.49697040640430723,0.7033903353359013,0.8625095234560658,0.9636277164432753,0.9999450406036098,0.9690192725359583,0.8729300708114951,0.7181391256144839,0.5150556308318773,0.2773362991980126,0.9663766059645662,1.7355349782223781,2.1324113874682893,2.0241633212667014,1.3362412216953823,0.06290443387257852,-1.728895839326425,-3.902762848838556,-6.263096031292736,-8.571567517953625,-10.568501967393733,-0.2571308138757497,-1.987881625617229,-6.330513018023112,-13.800152375297053,-24.09069291108188,-35.998021461729955,-47.481944354261955,-55.867524531935686,-58.1692691747732,-51.50556308318773,-33.55769220295953
0.2667834903389674,0.514228639721093,0.7243988859521109,0.8820596135937315,0.9757824658808357,0.9987737522793019,0.9493669028869034,0.8311432731238707,0.6526725419407572,0.4268915213046406,0.17016640521462228,0.9637564885813004,1.7153062771302323,2.068143197721586,1.8845512487247549,1.0937159055202097,-0.2970449516239118,-2.199186599959977,-4.448466590929967,-6.8187610892832895,-9.043028414409687,-10.839568752441044,-0.2667834903389674,-2.056914558884372,-6.519589973568998,-14.112953817499704,-24.394561647020893,-35.95585508205487,-46.518978241458264,-53.193169479927725,-52.86647589720133,-42.68915213046406,-20.590135030969297
0.27640947800110605,0.5312811061424965,0.7447552656437018,0.9001980319753773,0.9854972916628284,0.9940065191904364,0.9250626748309202,0.7840378687568582,0.5819207657625397,0.3344603475755556,0.06093875087109071,0.9610399577911192,1.6943912018846243,2.002013074049171,1.7419230900480434,0.8484557755892487,-0.6559248684482489,-2.6587014375627995,-4.9657039483574765,-7.319209384374892,-9.424098237495397,-10.979556580559837,-0.27640947800110605,-2.125124424569986,-6.702797390793316,-14.403168511606037,-24.63743229157071,-35.78423469085571,-45.32807106671509,-50.178423600438926,-47.13558202676572,-33.44603475755556,-7.373588855401977
0.28600781388627255,0.5481209821802812,0.7644411477135701,0.9168957493919411,0.9927479020704902,0.9856605050908946,0.8962256780763841,0.7319152920436256,0.5064567287310147,0.23868602059827299,-0.04902581359157452,0.95822728535353,1.6727981215839811,1.9340805529091172,1.5965071111497917,0.601074099729815,-1.012443219811684,-3.105188748509461,-5.451165044048147,-7.760388401089822,-9.710967941307194,-10.98677262993113,-0.28600781388627255,-2.1924839287211246,-6.879970329422131,-14.670331990271057,-24.818697551762256,-35.48377818327221,-43.91505822574282,-46.84257869079204,-41.02299502721219,-23.8686020598273,5.932123444580517
0.29557753778483464,0.5647415294135514,0.7834388091086295,0.9321260423706511,0.997516167104083,0.9737657586334747,0.8629972127100953,0.6751090829328417,0.4268915213046406,0.140525868362939,-0.15839752674669041,0.9553187526459713,1.6505356766282187,1.8644067934445183,1.4485360396451425,0.3521894506504681,-1.3653164114105725,-3.5364607635142398,-5.901743341849166,-8.138725572968717,-9.900770072680418,-10.861129639498108,-0.29557753778483464,-2.2589661176542055,-7.050949281977665,-14.914016677930418,-24.937904177602075,-35.05556731080509,-42.286863422794674,-43.20698130770187,-34.57821322567589,-14.052586836293901,19.16610073634954
0.3051176923494798,0.5811360971851102,0.801731146375744,0.9458645359439851,0.9997901638165787,0.9583651051839333,0.8255400968327203,0.6139827526180365,0.3438694442788179,0.04096106676728922,-0.26585379630250794,0.9523146506356648,1.6276127752613128,1.7930545224223708,1.2982466923876654,0.10242415921288242,-1.7132739728275768,-3.9504042676097986,-6.3145555257044865,-8.451157212394142,-9.991607433287626,-10.604146964182311,-0.3051176923494798,-2.3245443887404407,-7.215580317381696,-15.133832575103762,-24.994754095414468,-34.5011437866216,-40.451464744803296,-39.294896167554334,-27.853424986584248,-4.0961066767289225,32.16830935260346
0.31462732319098735,0.5972981252626972,0.8193016910598397,0.9580892426600196,0.9995642061267396,0.9395139926342638,0.7840378687568582,0.5489274573766064,0.2580627913858658,-0.05901316788793139,-0.3700951927290816,0.9492152798505058,1.604038590006696,1.7200879777611324,1.1458795964613386,-0.14759724169346863,-2.0550631316821573,-4.344990954812792,-6.6869599504136,-8.69515331963002,-9.982572043395583,-10.218932201877928,-0.31462732319098735,-2.389192501050789,-7.373715219538558,-15.329427882560314,-24.989105153168488,-33.8225037348335,-38.41785556908605,-35.13135727210281,-20.90308610225513,5.90131678879314,44.78151832021887
0.3241054789737048,0.6132211464640441,0.8361346245303322,0.9687805977717343,0.9968388590370449,0.9172802917703422,0.7386938876769298,0.4803594955039109,0.17016640521462228,-0.15839752674669041,-0.4698611627862932,0.9460209503490001,1.5798225539969017,1.6455728506977998,0.9916786042345864,-0.3972495787827328,-2.3894533240617553,-4.718287366738956,-7.016573545903342,-8.868738070179036,-9.873754217725553,-9.710143614402343,-0.3241054789737048,-2.4528845858561765,-7.525211620772989,-15.500489564347749,-24.920971475926123,-33.02209050373232,-36.19600049616956,-30.743007712250296,-13.783478822384405,15.839752674669041,56.853200697141475
0.3335512115107185,0.6288987892446967,0.8522147922225216,0.977921490548956,0.9916209372209147,0.8917440519126837,0.6897303372175685,0.4087176433599365,0.08089205053457396,-0.25619859715320586,-0.5639452729350668,0.9427319816892455,1.5549743571989276,1.5695762266465811,0.8358905030924372,-0.6459086016054176,-2.7152406249945074,-5.068464366468923,-7.301287066839873,-8.970505814556127,-9.666241662697708,-9.08393379683259,-0.3335512115107185,-2.5155951569787867,-7.669933130002694,-15.646743848783297,-24.790523430522867,-32.102785868856614,-33.796786523660856,-26.157929175035935,-6.552256093300491,25.619859715320587,68.23737802514309
0.34296357585870996,0.6443247802475667,0.8675277172811351,0.9854972916628284,0.9839234879827606,0.8629972127100953,0.6373871367430841,0.3344603475755556,-0.009037349411952916,-0.35143879247104526,-0.6512097982987497,0.939348702896963,1.5295039425368278,1.4921665248023914,0.678764620471399,-0.8929525434735908,-3.0312520830122054,-5.393806101243183,-7.539278589996318,-8.999632460915507,-9.362108604083236,-8.347875276413987,-0.34296357585870996,-2.5772991209902667,-7.807749455530216,-15.767956666605254,-24.598087199569015,-31.06789965756343,-31.23196970041112,-21.405462244835558,0.7320253023681862,35.14387924710453,78.79638559414872
0.3523416304124866,0.6594929468131957,0.8820596135937315,0.9914958765989795,0.9737657586334747,0.8311432731238707,0.5819207657625394,0.2580627913858658,-0.09889356697634603,-0.4431661237106498,-0.7305994807556602,0.9358714524325821,1.5034215019130828,1.4134134365435662,0.5205524248291794,-1.137763676175477,-3.336349943197475,-5.692718410069362,-7.7290251730044615,-8.955882148357373,-8.964395053740532,-7.510868940746251,-0.3523416304124866,-2.637971787252783,-7.9385365223435835,-15.863934025583672,-24.344143965836867,-29.921157832459347,-28.51411752236443,-16.51601864869541,8.010378925084028,44.31661237106498,88.40253717143489
0.36168443699917957,0.6743972194497238,0.8957973982022354,0.9959076450619193,0.9611731483629304,0.7962969187943009,0.5236030071908045,0.18001385386355995,-0.1879489671241341,-0.5304637152913859,-0.8011542897912082,0.9323005781573808,1.4767374721303461,1.3333878626892295,0.36150712318784906,-1.3797298545919414,-3.629435743510731,-5.963736635044891,-7.869312599884445,-8.839609156875357,-8.47707642267816,-6.583036402591629,-0.36168443699917957,-2.697588877798895,-8.062176583820118,-15.934522320990709,-24.029328709073262,-28.66668907659483,-25.656547352349424,-11.520886647267837,15.223866337054861,53.04637152913859,96.9396690647362
0.3709910609720978,0.6890316342615772,0.9087287030814275,0.9987255363396083,0.9461771447298397,0.7585836091311159,0.46271961562355746,0.10081298151064057,-0.27548239965655824,-0.6124589698217593,-0.8620210317972459,0.9286364372986865,1.449462530715189,1.2521618496678137,0.2018832558945603,-1.6182460473525642,-3.9094542696486396,-6.205532798119931,-7.959243150989411,-8.651755038478413,-7.905023784182243,-5.57559760289824,-0.3709910609720978,-2.756126537046309,-8.178558327732848,-15.979608581433732,-23.654428618245994,-27.309009928720172,-22.673261165554315,-6.452030816680996,22.314074372181217,61.24589698217593,104.30454484746674
0.38026057130422886,0.7033903353359015,0.9208418862737854,0.9999450406036098,0.9288152449277705,0.7181391256144839,0.39956891715163156,0.020966992227620426,-0.36078503891942854,-0.688332290289726,-0.912463667431618,0.9248793964141386,1.421607591645526,1.1698085246541983,0.041936289248384793,-1.8527158497039264,-4.175397354195158,-6.416922108134659,-7.9982413476440755,-8.393840992718674,-7.253955184204686,-4.500735132140774,-0.38026057130422886,-2.813561341343606,-8.287576976464068,-15.999120649657756,-23.22038112319426,-25.85300852212142,-19.578876940429947,-1.3418875025677073,29.223588152473713,68.8332290289726,110.40810375922578
0.38949204068137866,0.717467577085785,0.9321260423706511,0.9995642061267396,0.9091308620241985,0.6751090829328417,0.3344603475755556,-0.05901316788793139,-0.4431661237106494,-0.7573252724790227,-0.9518722122738473,0.9210298313550193,1.393183800983421,1.0864020297338568,-0.1180777933547749,-2.082552974807231,-4.426307506386874,-6.596868766246779,-7.986057634716467,-8.06795554836648,-6.530378485697241,-3.3714469106910028,-0.38949204068137866,-2.86987030834314,-8.38913438133586,-15.993027298027833,-22.728271550604962,-24.3039269855823,-16.388557031202225,3.776842744827609,35.8964560205626,75.73252724790227,115.17653768513553
0.39868454559493904,0.7312577265493378,0.9425710123302895,0.9975836424066626,0.8871732164070385,0.6296484047176388,0.2677129361829778,-0.1386156941597771,-0.5219585509059571,-0.8187482857228738,-0.979770113144563,0.9170881272286524,1.364202532415028,1.0020174551532914,-0.27790290110484933,-2.3071827197362915,-4.661281359424162,-6.744491041302831,-7.9227699775575084,-7.67673765098355,-5.7415263182002,-2.201389009700814,-0.39868454559493904,-2.9250309061973514,-8.483139110972605,-15.961338278506602,-22.17933041017596,-22.667342569834997,-13.117933872965914,8.871404426225734,42.278642623382524,81.87482857228738,118.55218369049211
0.40783716643427453,0.7447552656437018,0.9521673926239982,0.9940065191904364,0.8629972127100953,0.5819207657625394,0.1996537425184046,-0.21733119844556337,-0.5965242775069663,-0.8719873662204013,-0.9958200108895265,0.9130546783598789,1.3346753826994475,0.9167307717168399,-0.43728324563216686,-2.5260434025101715,-4.879472922916596,-6.859065590284244,-7.808783363089398,-7.223355293347277,-4.895283782907869,-1.0047105132076444,-0.40783716643427453,-2.979021062574807,-8.569506533615984,-15.904104307046982,-21.574930317752383,-20.94914756745142,-9.783033383401825,13.909196700516056,48.31846647806427,87.19873662204013,120.49422131763271
0.41694898757871973,0.7579547933730936,0.9609065437020335,0.9888385614015629,0.8366633025251731,0.532098002735291,0.13061625380501063,-0.294655968785627,-0.6662594873669891,-0.9165103540124754,-0.9998278199410124,0.908929888251608,1.3046141670283224,0.8306187623907295,-0.5959637503779923,-2.7385877665672442,-5.080096628752657,-6.940031002658079,-7.644827208235398,-6.711479861772038,-4.000109635846586,0.20411758158543145,-0.41694898757871973,-3.0318191734923743,-8.648158893318302,-15.821416982425006,-20.916582563129328,-19.155528098470473,-6.400196436445521,18.857982002280128,53.96701847672612,91.65103540124754,120.97916621286251
0.4260190974891773,0.7708510279899957,0.9687805977717343,0.9820880399776685,0.8082373332441348,0.4803594955039109,0.060938750871090276,-0.3700951927290816,-0.73059948075566,-0.9518722122738476,-0.9917450753238879,0.9047141695444517,1.2740309142980275,0.7437589531759399,-0.7536904588258647,-2.9442843491687816,-5.262430159427507,-6.98699055126535,-7.4319506922748575,-6.145256406065117,-3.0649517369918122,1.4104773568082325,-0.4260190974891773,-3.083404111959983,-8.71902537994561,-15.713408639642696,-20.20593333110337,-17.29294183814079,-2.9859987926834237,23.68609233466122,59.17855794120845,95.18722122738475,120.00115411419044
0.43504658879930735,0.7834388091086295,0.9757824658808357,0.9737657586334747,0.7777903834088752,0.4268915213046406,-0.00903734941195336,-0.4431661237106498,-0.7890232471677939,-0.9777194757517136,-0.9716695187249051,0.900407943975444,1.2429378622963456,0.6562295433121259,-0.9102109409403817,-3.1426188103104193,-5.425817048645811,-6.999714136267617,-7.171516042992425,-5.529270073864364,-2.0991576104665004,2.599780743080128,-0.43504658879930735,-3.133755236434518,-8.782042192927522,-15.580252138135595,-19.44475958522188,-15.368094766967062,0.44283012118571463,28.362631917481586,63.91088302059131,97.77194757517135,117.57201176571353
