q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6
0.505584155723916,0.8724130609587383,0.9998122067107703,0.8528174822957904,0.4717709150021566,-0.038751014095218264,0.8627772954134427,0.9775386459237401,-0.05813743896371779,-2.0888363914511614,-4.408605799337326,-5.99549338425432,-0.505584155723916,-3.489652243834953,-8.998309860396933,-13.645079716732646,-11.794272875053915,1.3950365074278575
0.5141874589670069,0.8820143662220815,0.9987808732148515,0.8312500542154079,0.4271086092198386,-0.09860688546553989,0.8576778282321705,0.9424450281642105,-0.148090869744251,-2.223594737777121,-4.521001647672492,-5.970758792397856,-0.5141874589670069,-3.528057464888326,-8.989027858933664,-13.300000867446526,-10.677715230495966,3.549847876759436
0.5227393324645868,0.8912627990898528,0.996850504589224,0.8083525078461574,0.3813785171251044,-0.15810779967952085,0.8524925749204377,0.9069743611779125,-0.2379109991191803,-2.3547950163318347,-4.62209483534105,-5.924531141997484,-0.5227393324645868,-3.5650511963594114,-8.971654541303016,-12.933640125538519,-9.53446292812761,5.6918807884627505
0.5312389208463627,0.9001546594900509,0.9940228384214349,0.7841614825182157,0.33469496553167316,-0.21703957011916453,0.8472220541144996,0.8711408359119678,-0.32751697707041993,-2.482227288013196,-4.711632625873308,-5.856976839640872,-0.5312389208463627,-3.6006186379602036,-8.946205545792914,-12.546583720291451,-8.36737413829183,7.813424524289923
0.5396853739716713,0.9086863900066057,0.9903004199857162,0.7587156873120232,0.2871746649350256,-0.2751900589245795,0.8418667929791847,0.8349587884842292,-0.4168281463445438,-2.6056876430658966,-4.789391171692535,-5.768339061886628,-0.5396853739716713,-3.6347455600264227,-8.912703779871446,-12.139450996992371,-7.17936662337564,9.90684212128486
0.5480778470145115,0.9168545773026133,0.9856865999519003,0.7320558391182526,0.23893641773212668,-0.3323499406308264,0.8364273271551677,0.7984426944477513,-0.5057641150549949,-2.7249785273660296,-4.855176073741658,-5.658936879896851,-0.5480778470145115,-3.6674183092104533,-8.871179399567103,-11.712893425892041,-5.973410443303167,11.96459786270975
0.5564155005480452,0.9246559534859295,0.9801855313693737,0.7042245974849916,0.19010082121131439,-0.38831345568093917,0.8309042007053932,0.7616071629994732,-0.5942448290454415,-2.839909058535788,-4.908822867487642,-5.529164110870338,-0.5564155005480452,-3.698623813943718,-8.821669782324363,-11.267593559759865,-4.75252053028286,13.97928440451381
0.5646975006285585,0.9320873974165731,0.9738021659287817,0.6752664963564009,0.14078996605490732,-0.4428791511026727,0.8252979660606581,0.7244669311354368,-0.6821906439491259,-2.9502953313824047,-4.950197434088508,-5.379487900411036,-0.5646975006285585,-3.7283495896662924,-8.764219493359034,-10.804263941702414,-3.519749151372683,15.943649439696216
0.5729230188788725,0.9391459359554172,0.9665422495048507,0.645227872812072,0.09112713110826973,-0.4958506056827485,0.8196091839643569,0.6870368577548762,-0.769522396879341,-3.0559607121726122,-4.9791963356950895,-5.210447040934765,-0.5729230188788725,-3.7565837438216687,-8.698880245543656,-10.323645964993151,-2.278178277706743,17.850621804578946
0.5810912325712003,0.9458287451536707,0.9584123169843404,0.6141567929211087,0.04123647517842852,-0.5470371370281859,0.8138384234163948,0.6493319177155326,-0.8561614776865248,-3.1567361212717375,-4.995747074049232,-5.022650032167502,-0.5810912325712003,-3.7833149806146826,-8.625710852859063,-9.82650868673774,-1.0309118794607128,19.69333693301469
0.5892013247094364,0.9521331513826703,0.9494196863837786,0.5821029748295826,-0.008757273367243234,-0.5962544879694839,0.807986261616276,0.6113671958425808,-0.9420298997178103,-3.252460303695159,-4.999808271731955,-4.816772890716869,-0.5892013247094364,-3.808532605530681,-8.544777177454007,-9.313647597273322,0.21893183418108084,21.46516156690142
0.597252484110874,0.9580566324035342,0.9395724522622776,0.5491177092044309,-0.0587291284262604,-0.6433254898347962,0.8020532839053713,0.5731578808935609,-1.0270503700153417,-3.3429800871392055,-4.991369775608424,-4.5935567166018,-0.597252484110874,-3.832226529614137,-8.456152070360499,-8.785883347270895,1.46822821065651,23.15971763405266
0.6052439054873406,0.9635968183762487,0.9288794784353582,0.5152537771610933,-0.10855415863061571,-0.6880807002075073,0.7960400837083715,0.5347192594817244,-1.1111463588901835,-3.4281506270786326,-4.970452682211146,-4.353805025500116,-0.6052439054873406,-3.8543872735049947,-8.359915305918225,-8.244060434577493,2.713853965765393,24.770905207470264
0.6131747895257446,0.9687514928077824,0.9173503899963406,0.48056536580622344,-0.15810779967952085,-0.730359012871452,0.7899472624739318,0.4960667099602356,-1.1942421688091813,-3.507835638538455,-4.937109284997904,-4.098380856317258,-0.6131747895257446,-3.8750059712311296,-8.256153509967065,-7.689045852899575,3.952694991988021,26.292924463372273
0.6210443429680225,0.9735185934388518,0.9049955646524861,0.4451079815306137,-0.2072661657544734,-0.7700082377481453,0.7837754296145149,0.4572156962696693,-1.2762630025327661,-3.581907614169283,-4.891422943616303,-3.828203664488065,-0.6210443429680225,-3.8940743737554073,-8.144960081872375,-7.121727704489819,5.181654143861835,27.72029655893323
0.6288517786904829,0.9778962130689802,0.8918261233836846,0.408938361191075,-0.25590635923809385,-0.8068856487384223,0.7775252024454358,0.4181817617512634,-1.3571350304423877,-3.650248028277219,-4.833507875501766,-3.544246012194853,-0.6288517786904829,-3.911584852275921,-8.02643511045316,-6.5430137790572,6.397658980952346,29.047883354583202
0.6365963157825355,0.9818826003195226,0.8778539204320996,0.37211438132339913,-0.303906777962424,-0.8408584974963992,0.7711972061231176,0.3789805229284095,-1.4367854569969503,-3.7127475264818184,-4.763508870329985,-3.2475300674160863,-0.6365963157825355,-3.9275304012780903,-7.900685283888897,-5.953830101174386,7.5976694490606,30.270905909870372
0.6442771796247978,0.9854761603343487,0.8630915326317794,0.3346949655316728,-0.3511474192185546,-0.8718044912863206,0.7647920735825627,0.33962766325886434,-1.515142586258447,-3.769306100698647,-4.681600928037728,-2.9391239244080865,-0.6442771796247978,-3.941904641337395,-7.767823793686015,-5.355119448506764,8.778685480463864,31.384961686307545
0.6518936019665749,0.9886754554179066,0.8475522480878397,0.29673999020212954,-0.3975101797675584,-0.8996122332021391,0.7583104454740451,0.30013892686017934,-1.5921358864278017,-3.81983324916644,-4.587988821316927,-2.6201377588650114,-0.6518936019665749,-3.9547018216716263,-7.627970232790557,-4.747839843234073,9.93775449418896,32.38604039527701
0.6594448210027005,0.9914792056104095,0.8312500542154079,0.2583101886924193,-0.4428791511026727,-0.9241816231651637,0.7517529700990321,0.26053011221086503,-1.6676960533328407,-3.864248121262788,-4.482906583675863,-2.2917198315974225,-0.6594448210027005,-3.965916822441638,-7.481250487938671,-4.1329630190787086,11.071978777566818,33.270538433945894
